#phi    kapx    kapz    vl         vs1        vs2        vlx     vly      vlz     vs1x    vs1y     vs1z    vs2x    vs2y     vs2z
0.2896  +0.9584  +0.2856  2827.8354  5518.6459  897.0549  -0.0278  0.2341   0.9718  -0.9456  -0.2386   0.2210  -0.1951  0.9477   -0.2525  -0.8432  -0.2590 0.2509
0.3022  +0.9547  +0.2976  2897.4972  5478.5025  932.5701  -0.0387  0.2319   0.9720  -0.9456  -0.2386   0.2210  -0.1942  0.9476   -0.2537  -0.8370  -0.2609 0.2524
0.3148  +0.9509  +0.3096  2966.9189  5437.4906  967.9586  -0.0504  0.2294   0.9720  -0.9456  -0.2386   0.2210  -0.1933  0.9475   -0.2549  -0.8308  -0.2627 0.2531
0.3274  +0.9469  +0.3216  3036.0752  5395.6165  1003.2104  -0.0630  0.2266   0.9719  -0.9456  -0.2386   0.2210  -0.1923  0.9473   -0.2562  -0.8244  -0.2645 0.2529
0.3400  +0.9428  +0.3335  3104.9420  5352.8870  1038.3161  -0.0766  0.2235   0.9717  -0.9456  -0.2386   0.2210  -0.1914  0.9471   -0.2575  -0.8178  -0.2663 0.2518
0.3526  +0.9385  +0.3453  3173.4966  5309.3088  1073.2669  -0.0914  0.2200   0.9712  -0.9456  -0.2386   0.2210  -0.1903  0.9470   -0.2588  -0.8112  -0.2680 0.2496
0.3652  +0.9341  +0.3571  3241.7174  5264.8889  1108.0547  -0.1076  0.2160   0.9705  -0.9456  -0.2386   0.2210  -0.1892  0.9468   -0.2602  -0.8044  -0.2697 0.2461
0.3777  +0.9295  +0.3688  3309.5837  5219.6342  1142.6714  -0.1253  0.2114   0.9693  -0.9456  -0.2386   0.2210  -0.1881  0.9467   -0.2616  -0.7975  -0.2713 0.2411
0.3903  +0.9248  +0.3805  3377.0756  5173.5520  1177.1095  -0.1448  0.2061   0.9678  -0.9456  -0.2386   0.2210  -0.1868  0.9465   -0.2630  -0.7904  -0.2729 0.2343
0.4029  +0.9199  +0.3921  3444.1741  5126.6496  1211.3619  -0.1665  0.2000   0.9656  -0.9456  -0.2386   0.2210  -0.1856  0.9464   -0.2644  -0.7833  -0.2744 0.2255
0.4155  +0.9149  +0.4037  3510.8610  5078.9343  1245.4217  -0.1906  0.1929   0.9625  -0.9456  -0.2386   0.2210  -0.1842  0.9462   -0.2659  -0.7760  -0.2759 0.2142
0.4281  +0.9098  +0.4152  3577.1187  5030.4138  1279.2821  -0.2176  0.1845   0.9584  -0.9456  -0.2386   0.2210  -0.1828  0.9461   -0.2673  -0.7686  -0.2773 0.1999
0.4407  +0.9045  +0.4266  3642.9302  4981.0958  1312.9367  -0.2482  0.1747   0.9528  -0.9456  -0.2386   0.2210  -0.1813  0.9460   -0.2688  -0.7610  -0.2786 0.1820
0.4533  +0.8990  +0.4379  3708.2789  4930.9880  1346.3791  -0.2829  0.1629   0.9452  -0.9456  -0.2386   0.2210  -0.1797  0.9459   -0.2702  -0.7534  -0.2799 0.1597
0.4659  +0.8934  +0.4492  3773.1490  1379.6033  4880.0985  -0.3225  0.1488   0.9348  0.1780  -0.9458   0.2717  -0.9456  -0.2386   0.2210  0.2811  -0.7456 0.1318
0.4785  +0.8877  +0.4604  3837.5251  1412.6034  4828.4352  -0.3679  0.1318   0.9205  0.1763  -0.9457   0.2732  -0.9456  -0.2386   0.2210  0.2823  -0.7377 0.0972
0.4911  +0.8818  +0.4716  3901.3921  1445.3734  4776.0064  -0.4202  0.1110   0.9006  0.1744  -0.9456   0.2747  -0.9456  -0.2386   0.2210  0.2833  -0.7297 0.0542
0.5037  +0.8758  +0.4826  3964.7354  1477.9076  4722.8204  -0.4804  0.0855   0.8729  0.1724  -0.9455   0.2762  -0.9456  -0.2386   0.2210  0.2843  -0.7216 0.0005
0.5163  +0.8697  +0.4936  4027.5409  1510.2006  4668.8856  -0.5492  0.0541   0.8339  0.1703  -0.9454   0.2778  -0.9456  -0.2386   0.2210  0.2852  -0.7133 -0.0660
0.5288  +0.8634  +0.5045  4089.7947  1542.2468  4614.2106  -0.6266  0.0155   0.7792  0.1681  -0.9454   0.2793  -0.9456  -0.2386   0.2210  0.2861  -0.7050 -0.1479
0.5414  +0.8570  +0.5154  4151.4833  1574.0407  4558.8040  -0.7105  -0.0313   0.7030  0.1657  -0.9453   0.2809  -0.9456  -0.2386   0.2210  0.2868  -0.6965 -0.2466
0.5540  +0.8504  +0.5261  4212.5936  1605.5772  4502.6747  -0.7958  -0.0863   0.5994  0.1632  -0.9453   0.2825  -0.9456  -0.2386   0.2210  0.2874  -0.6879 -0.3613
0.5666  +0.8437  +0.5368  4273.1127  1636.8510  4445.8315  -0.8728  -0.1476   0.4652  0.1605  -0.9453   0.2840  -0.9456  -0.2386   0.2210  0.2879  -0.6793 -0.4867
0.5792  +0.8369  +0.5474  4333.0280  1667.8569  4388.2834  -0.9294  -0.2104   0.3034  0.1576  -0.9453   0.2857  -0.9456  -0.2386   0.2210  0.2883  -0.6705 -0.6117
0.5918  +0.8299  +0.5579  4330.0395  1698.5900  4392.3273  -0.9456  -0.2386   0.2210  0.1545  -0.9453   0.2873  -0.9551  -0.2682   0.1262  0.2885  -0.7222 -0.6616
0.6044  +0.8228  +0.5683  4271.1092  1729.0452  4450.9985  -0.9456  -0.2386   0.2210  0.1512  -0.9453   0.2890  -0.9478  -0.3152   -0.0485  0.2886  -0.8075 -0.6526
0.6170  +0.8156  +0.5786  4509.0299  1759.2175  4211.5017  0.9142  0.3493   0.2056  0.1476  -0.9454   0.2907  -0.9456  -0.2386   0.2210  0.2886  -0.6435 0.8646
0.6296  +0.8083  +0.5888  4566.4100  1789.1022  4151.2265  0.8649  0.3716   0.3373  0.1438  -0.9454   0.2924  -0.9456  -0.2386   0.2210  0.2884  -0.6342 0.8977
0.6422  +0.8008  +0.5989  4623.1274  1818.6945  4090.2931  0.8097  0.3848   0.4431  0.1396  -0.9455   0.2942  -0.9456  -0.2386   0.2210  0.2880  -0.6249 0.9138
0.6548  +0.7932  +0.6090  4679.1712  1847.9896  4028.7112  0.7545  0.3918   0.5264  0.1351  -0.9456   0.2960  -0.9456  -0.2386   0.2210  0.2874  -0.6155 0.9191
0.6674  +0.7855  +0.6189  4734.5305  1876.9829  3966.4906  0.7028  0.3949   0.5917  0.1302  -0.9457   0.2979  -0.9456  -0.2386   0.2210  0.2866  -0.6060 0.9182
0.6799  +0.7776  +0.6287  4789.1947  1905.6697  3903.6411  0.6558  0.3956   0.6429  0.1249  -0.9458   0.2998  -0.9456  -0.2386   0.2210  0.2856  -0.5964 0.9142
0.6925  +0.7696  +0.6385  4843.1535  1934.0455  3840.1728  0.6138  0.3949   0.6836  0.1190  -0.9459   0.3018  -0.9456  -0.2386   0.2210  0.2843  -0.5867 0.9089
0.7051  +0.7615  +0.6481  4896.3966  1962.1059  3776.0955  0.5764  0.3933   0.7163  0.1125  -0.9461   0.3038  -0.9456  -0.2386   0.2210  0.2826  -0.5769 0.9032
0.7177  +0.7533  +0.6577  4948.9141  1989.8464  3711.4196  0.5432  0.3914   0.7428  0.1054  -0.9462   0.3060  -0.9456  -0.2386   0.2210  0.2807  -0.5671 0.8977
0.7303  +0.7450  +0.6671  5000.6962  2017.2625  3646.1553  0.5137  0.3893   0.7646  0.0975  -0.9463   0.3083  -0.9456  -0.2386   0.2210  0.2783  -0.5571 0.8927
0.7429  +0.7365  +0.6764  5051.7332  2044.3501  3580.3129  0.4873  0.3872   0.7827  0.0886  -0.9464   0.3106  -0.9456  -0.2386   0.2210  0.2754  -0.5470 0.8884
0.7555  +0.7279  +0.6856  5102.0159  2071.1048  3513.9029  0.4637  0.3851   0.7979  0.0786  -0.9464   0.3132  -0.9456  -0.2386   0.2210  0.2719  -0.5369 0.8846
0.7681  +0.7192  +0.6948  5151.5349  2097.5224  3446.9357  0.4425  0.3831   0.8108  0.0673  -0.9464   0.3158  -0.9456  -0.2386   0.2210  0.2678  -0.5266 0.8816
0.7807  +0.7104  +0.7038  5200.2812  2123.5989  3379.4221  0.4232  0.3812   0.8219  0.0543  -0.9463   0.3187  -0.9456  -0.2386   0.2210  0.2629  -0.5163 0.8791
0.7933  +0.7015  +0.7126  2149.3300  5248.2461  3311.3726  0.0394  -0.9460   0.3218  -0.4057  -0.3794   -0.8315  -0.9456  -0.2386   0.2210  -0.8772  -0.5059 0.2570
0.8059  +0.6925  +0.7214  2174.7117  5295.4208  3242.7982  0.0220  -0.9454   0.3251  0.3898  0.3778   0.8398  0.9456  0.2386   -0.2210  0.8758  0.4955 0.2498
0.8185  +0.6834  +0.7301  2199.7402  5341.7969  3173.7096  0.0015  -0.9444   0.3287  0.3751  0.3763   0.8472  0.9456  0.2386   -0.2210  0.8749  0.4849 0.2410
0.8310  +0.6741  +0.7386  2224.4113  5387.3660  3104.1178  -0.0231  -0.9428   0.3327  0.3617  0.3749   0.8536  0.9456  0.2386   -0.2210  0.8743  0.4743 0.2301
0.8436  +0.6648  +0.7471  2248.7214  5432.1200  3034.0339  -0.0530  -0.9400   0.3370  -0.3492  -0.3736   -0.8594  -0.9456  -0.2386   0.2210  -0.8741  -0.4636 0.2165
0.8562  +0.6553  +0.7554  2272.6666  5476.0510  2963.4690  -0.0900  -0.9355   0.3417  -0.3376  -0.3724   -0.8645  -0.9456  -0.2386   0.2210  -0.8743  -0.4528 0.1991
0.8688  +0.6457  +0.7636  2296.2430  5519.1511  2892.4343  -0.1368  -0.9279   0.3467  -0.3268  -0.3713   -0.8691  -0.9456  -0.2386   0.2210  -0.8747  -0.4419 0.1764
0.8814  +0.6361  +0.7716  2319.4471  5561.4128  2820.9409  -0.1975  -0.9150   0.3518  -0.3167  -0.3702   -0.8733  -0.9456  -0.2386   0.2210  -0.8753  -0.4310 0.1459
0.8940  +0.6263  +0.7796  2342.2752  5602.8286  2749.0003  -0.2781  -0.8921   0.3562  -0.3073  -0.3693   -0.8770  -0.9456  -0.2386   0.2210  -0.8762  -0.4200 0.1035
0.9066  +0.6164  +0.7874  2364.7237  5643.3912  2676.6239  -0.3874  -0.8497   0.3576  -0.2984  -0.3684   -0.8805  -0.9456  -0.2386   0.2210  -0.8772  -0.4089 0.0428
0.9192  +0.6065  +0.7951  2386.7892  5683.0935  2603.8231  -0.5359  -0.7681   0.3506  -0.2900  -0.3676   -0.8836  -0.9456  -0.2386   0.2210  -0.8784  -0.3978 -0.0462
0.9318  +0.5964  +0.8027  2408.4680  5721.9287  2530.6094  -0.7239  -0.6102   0.3219  -0.2820  -0.3669   -0.8865  -0.9456  -0.2386   0.2210  -0.8797  -0.3866 -0.1734
0.9444  +0.5863  +0.8101  2429.7569  5759.8899  2456.9946  -0.9077  -0.3366   0.2506  -0.2744  -0.3662   -0.8891  -0.9456  -0.2386   0.2210  -0.8812  -0.3754 -0.3291
0.9570  +0.5760  +0.8174  2382.9902  5796.9705  2450.6526  -0.9456  -0.2386   0.2210  -0.2672  -0.3656   -0.8916  -0.9906  0.0153   0.1362  -0.8827  -0.4592 -0.3641
0.9695  +0.5657  +0.8246  2308.6080  5833.1641  2471.1516  -0.9456  -0.2386   0.2210  -0.2604  -0.3650   -0.8938  -0.9473  0.3197   0.0202  -0.8844  -0.5192 -0.3527
0.9821  +0.5552  +0.8317  2491.2509  5868.4644  2233.8598  0.8517  -0.5199   0.0662  -0.2538  -0.3645   -0.8959  -0.9456  -0.2386   0.2210  -0.8861  -0.3413 0.5280
0.9947  +0.5447  +0.8386  2510.9473  5902.8654  2158.7574  0.7581  -0.6403   0.1238  -0.2475  -0.3640   -0.8979  -0.9456  -0.2386   0.2210  -0.8878  -0.3298 0.5168
1.0073  +0.5341  +0.8454  2530.2376  5936.3612  2083.3128  0.6812  -0.7139   0.1623  -0.2415  -0.3636   -0.8997  -0.9456  -0.2386   0.2210  -0.8896  -0.3183 0.5010
1.0199  +0.5234  +0.8521  2549.1188  5968.9458  2007.5378  0.6206  -0.7611   0.1889  -0.2357  -0.3632   -0.9014  -0.9456  -0.2386   0.2210  -0.8914  -0.3067 0.4857
1.0325  +0.5127  +0.8586  2567.5881  6000.6138  1931.4446  0.5728  -0.7929   0.2081  -0.2301  -0.3628   -0.9030  -0.9456  -0.2386   0.2210  -0.8933  -0.2951 0.4723
1.0451  +0.5018  +0.8650  2585.6424  6031.3598  1855.0451  0.5346  -0.8153   0.2225  -0.2247  -0.3624   -0.9045  -0.9456  -0.2386   0.2210  -0.8951  -0.2834 0.4608
1.0577  +0.4909  +0.8712  2603.2790  6061.1784  1778.3516  0.5036  -0.8317   0.2338  -0.2194  -0.3621   -0.9060  -0.9456  -0.2386   0.2210  -0.8970  -0.2717 0.4509
1.0703  +0.4799  +0.8773  2620.4950  6090.0646  1701.3761  0.4780  -0.8441   0.2429  -0.2144  -0.3618   -0.9073  -0.9456  -0.2386   0.2210  -0.8989  -0.2599 0.4425
1.0829  +0.4688  +0.8833  2637.2878  6118.0135  1624.1308  0.4566  -0.8538   0.2503  -0.2094  -0.3615   -0.9086  -0.9456  -0.2386   0.2210  -0.9007  -0.2481 0.4351
1.0955  +0.4576  +0.8891  2653.6547  6145.0203  1546.6281  0.4383  -0.8614   0.2566  -0.2046  -0.3612   -0.9098  -0.9456  -0.2386   0.2210  -0.9025  -0.2363 0.4288
1.1081  +0.4464  +0.8948  2669.5931  6171.0803  1468.8801  0.4227  -0.8676   0.2620  -0.1999  -0.3610   -0.9109  -0.9456  -0.2386   0.2210  -0.9043  -0.2244 0.4231
1.1206  +0.4351  +0.9004  2685.1005  6196.1892  1390.8992  0.4091  -0.8727   0.2667  -0.1954  -0.3607   -0.9120  -0.9456  -0.2386   0.2210  -0.9061  -0.2125 0.4181
1.1332  +0.4237  +0.9058  2700.1745  6220.3428  1312.6979  0.3971  -0.8769   0.2708  -0.1909  -0.3605   -0.9130  -0.9456  -0.2386   0.2210  -0.9079  -0.2006 0.4136
1.1458  +0.4123  +0.9111  2714.8126  6243.5369  1234.2884  0.3865  -0.8805   0.2745  -0.1865  -0.3603   -0.9140  -0.9456  -0.2386   0.2210  -0.9096  -0.1886 0.4095
1.1584  +0.4008  +0.9162  2729.0127  6265.7676  1155.6832  0.3771  -0.8835   0.2779  -0.1822  -0.3601   -0.9149  -0.9456  -0.2386   0.2210  -0.9113  -0.1766 0.4057
1.1710  +0.3892  +0.9211  2742.7723  6287.0311  1076.8948  0.3686  -0.8861   0.2809  -0.1780  -0.3600   -0.9158  -0.9456  -0.2386   0.2210  -0.9129  -0.1645 0.4022
1.1836  +0.3776  +0.9260  2756.0894  6307.3239  997.9357  0.3609  -0.8884   0.2837  -0.1739  -0.3598   -0.9167  -0.9456  -0.2386   0.2210  -0.9145  -0.1525 0.3990
1.1962  +0.3659  +0.9307  2768.9618  6326.6425  918.8183  -0.3538  0.8904   -0.2863  -0.1698  -0.3597   -0.9175  0.9456  0.2386   -0.2210  -0.9160  0.1404 -0.3959
1.2088  +0.3542  +0.9352  2781.3874  6344.9838  839.5553  -0.3474  0.8922   -0.2888  -0.1658  -0.3595   -0.9183  0.9456  0.2386   -0.2210  -0.9175  0.1283 -0.3931
1.2214  +0.3423  +0.9396  2793.3644  6362.3446  760.1591  -0.3414  0.8937   -0.2911  -0.1619  -0.3594   -0.9191  0.9456  0.2386   -0.2210  -0.9189  0.1161 -0.3904
1.2340  +0.3305  +0.9438  2804.8908  6378.7219  680.6425  -0.3359  0.8951   -0.2933  -0.1579  -0.3592   -0.9198  0.9456  0.2386   -0.2210  -0.9203  0.1040 -0.3878
1.2466  +0.3186  +0.9479  2815.9647  6394.1132  601.0179  -0.3307  0.8963   -0.2953  -0.1541  -0.3591   -0.9205  0.9456  0.2386   -0.2210  -0.9216  0.0918 -0.3853
1.2592  +0.3066  +0.9518  2826.5843  6408.5157  521.2980  -0.3259  0.8974   -0.2973  -0.1502  -0.3590   -0.9212  0.9456  0.2386   -0.2210  -0.9229  0.0796 -0.3829
1.2717  +0.2946  +0.9556  2836.7481  6421.9271  441.4955  -0.3214  0.8984   -0.2992  -0.1464  -0.3589   -0.9218  0.9456  0.2386   -0.2210  -0.9241  0.0675 -0.3806
1.2843  +0.2826  +0.9593  2846.4543  6434.3451  361.6230  -0.3171  0.8994   -0.3011  -0.1426  -0.3587   -0.9225  0.9456  0.2386   -0.2210  -0.9252  0.0553 -0.3784
1.2969  +0.2705  +0.9627  2855.7014  6445.7677  281.6932  -0.3130  0.9002   -0.3028  -0.1389  -0.3586   -0.9231  0.9456  0.2386   -0.2210  -0.9263  0.0430 -0.3762
1.3095  +0.2583  +0.9661  2864.4878  6456.1930  201.7187  -0.3091  0.9010   -0.3046  -0.1351  -0.3585   -0.9237  0.9456  0.2386   -0.2210  -0.9273  0.0308 -0.3741
1.3221  +0.2461  +0.9692  2872.8123  6465.6193  121.7122  -0.3053  0.9017   -0.3063  -0.1314  -0.3584   -0.9243  0.9456  0.2386   -0.2210  -0.9282  0.0186 -0.3720
1.3347  +0.2339  +0.9723  2880.6733  6474.0449  41.6864  -0.3017  0.9023   -0.3079  -0.1277  -0.3583   -0.9248  0.9456  0.2386   -0.2210  -0.9291  0.0064 -0.3699
1.3473  +0.2216  +0.9751  2888.0697  6481.4686  38.3460  -0.2982  0.9029   -0.3095  -0.1240  -0.3582   -0.9254  0.9456  0.2386   -0.2210  -0.9299  -0.0059 -0.3679
1.3599  +0.2093  +0.9778  2895.0002  6487.8890  118.3723  -0.2948  0.9035   -0.3111  -0.1203  -0.3581   -0.9259  0.9456  0.2386   -0.2210  -0.9306  -0.0181 -0.3659
1.3725  +0.1970  +0.9804  2901.4636  6493.3052  198.3799  -0.2915  0.9040   -0.3127  -0.1166  -0.3579   -0.9264  0.9456  0.2386   -0.2210  -0.9313  -0.0303 -0.3640
1.3851  +0.1847  +0.9828  2907.4590  6497.7163  278.3559  -0.2883  0.9045   -0.3142  -0.1128  -0.3578   -0.9270  0.9456  0.2386   -0.2210  -0.9318  -0.0425 -0.3621
1.3977  +0.1723  +0.9850  2912.9853  6501.1215  358.2879  -0.2851  0.9050   -0.3158  -0.1091  -0.3577   -0.9275  0.9456  0.2386   -0.2210  -0.9324  -0.0547 -0.3602
1.4103  +0.1599  +0.9871  2918.0416  6503.5204  438.1631  -0.2819  0.9055   -0.3173  -0.1053  -0.3575   -0.9279  0.9456  0.2386   -0.2210  -0.9328  -0.0669 -0.3583
1.4228  +0.1474  +0.9891  2922.6270  6504.9125  517.9688  -0.2788  0.9059   -0.3188  -0.1016  -0.3574   -0.9284  0.9456  0.2386   -0.2210  -0.9332  -0.0791 -0.3564
1.4354  +0.1349  +0.9909  2926.7407  6505.2977  597.6923  -0.2756  0.9063   -0.3203  -0.0978  -0.3572   -0.9289  0.9456  0.2386   -0.2210  -0.9336  -0.0913 -0.3546
1.4480  +0.1225  +0.9925  2930.3821  6504.6760  677.3211  -0.2724  0.9067   -0.3219  -0.0940  -0.3571   -0.9293  0.9456  0.2386   -0.2210  -0.9338  -0.1035 -0.3528
1.4606  +0.1100  +0.9939  2933.5504  6503.0475  756.8425  -0.2692  0.9072   -0.3234  -0.0901  -0.3569   -0.9298  0.9456  0.2386   -0.2210  -0.9341  -0.1156 -0.3510
1.4732  +0.0974  +0.9952  2936.2452  6500.4125  836.2440  -0.2660  0.9076   -0.3249  -0.0862  -0.3567   -0.9302  0.9456  0.2386   -0.2210  -0.9342  -0.1278 -0.3493
1.4858  +0.0849  +0.9964  2938.4658  6496.7715  915.5128  -0.2626  0.9080   -0.3265  -0.0823  -0.3565   -0.9307  0.9456  0.2386   -0.2210  -0.9343  -0.1399 -0.3476
1.4984  +0.0723  +0.9974  2940.2119  6492.1253  994.6365  -0.2592  0.9084   -0.3281  -0.0783  -0.3563   -0.9311  0.9456  0.2386   -0.2210  -0.9343  -0.1520 -0.3460
1.5110  +0.0598  +0.9982  2941.4832  6486.4745  1073.6025  -0.2556  0.9088   -0.3297  -0.0742  -0.3561   -0.9315  0.9456  0.2386   -0.2210  -0.9343  -0.1640 -0.3444
1.5236  +0.0472  +0.9989  2942.2793  6479.8202  1152.3983  -0.2519  0.9093   -0.3313  -0.0701  -0.3559   -0.9319  0.9456  0.2386   -0.2210  -0.9342  -0.1761 -0.3428
1.5362  +0.0346  +0.9994  2942.5999  6472.1637  1231.0114  -0.2481  0.9097   -0.3330  -0.0660  -0.3556   -0.9323  0.9456  0.2386   -0.2210  -0.9340  -0.1881 -0.3414
1.5488  +0.0220  +0.9998  2942.4451  6463.5062  1309.4293  -0.2440  0.9102   -0.3347  -0.0617  -0.3553   -0.9327  0.9456  0.2386   -0.2210  -0.9338  -0.2001 -0.3400
1.5614  +0.0094  +1.0000  2941.8146  6453.8492  1387.6396  -0.2396  0.9107   -0.3365  -0.0574  -0.3550   -0.9331  0.9456  0.2386   -0.2210  -0.9336  -0.2120 -0.3387
1.5739  -0.0031  +1.0000  2940.7085  6443.1945  1465.6299  -0.2349  0.9112   -0.3383  -0.0530  -0.3547   -0.9335  0.9456  0.2386   -0.2210  -0.9333  -0.2239 -0.3375
1.5865  -0.0157  +0.9999  2939.1269  6431.5440  1543.3878  -0.2299  0.9118   -0.3402  -0.0485  -0.3544   -0.9338  0.9456  0.2386   -0.2210  -0.9330  -0.2358 -0.3365
1.5991  -0.0283  +0.9996  2937.0698  6418.8995  1620.9010  -0.2244  0.9125   -0.3422  -0.0440  -0.3540   -0.9342  0.9456  0.2386   -0.2210  -0.9326  -0.2476 -0.3357
1.6117  -0.0409  +0.9992  2934.5375  6405.2635  1698.1573  0.2183  -0.9131   0.3443  -0.0393  -0.3536   -0.9346  -0.9456  -0.2386   0.2210  -0.9322  0.2595 0.3350
1.6243  -0.0535  +0.9986  2931.5302  6390.6382  1775.1443  0.2116  -0.9139   0.3465  -0.0345  -0.3532   -0.9349  -0.9456  -0.2386   0.2210  -0.9317  0.2712 0.3347
1.6369  -0.0661  +0.9978  2928.0484  6375.0261  1851.8498  0.2040  -0.9147   0.3488  -0.0296  -0.3527   -0.9353  -0.9456  -0.2386   0.2210  -0.9313  0.2829 0.3346
1.6495  -0.0786  +0.9969  2924.0923  6358.4301  1928.2618  0.1953  -0.9156   0.3514  -0.0245  -0.3522   -0.9356  -0.9456  -0.2386   0.2210  -0.9308  0.2946 0.3349
1.6621  -0.0912  +0.9958  2919.6626  6340.8529  2004.3681  0.1853  -0.9166   0.3541  -0.0193  -0.3516   -0.9359  -0.9456  -0.2386   0.2210  -0.9303  0.3062 0.3358
1.6747  -0.1037  +0.9946  2914.7596  6322.2977  2080.1565  0.1736  -0.9178   0.3572  -0.0139  -0.3510   -0.9363  -0.9456  -0.2386   0.2210  -0.9298  0.3178 0.3373
1.6873  -0.1162  +0.9932  2909.3842  6302.7677  2155.6152  0.1595  -0.9190   0.3606  0.0084  0.3504   0.9366  0.9456  0.2386   -0.2210  0.9293  -0.3293 0.3396
1.6999  -0.1287  +0.9917  2903.5368  6282.2663  2230.7321  0.1423  -0.9203   0.3644  -0.0027  -0.3497   -0.9369  -0.9456  -0.2386   0.2210  -0.9287  0.3408 0.3431
