#phi    kapx    kapz    vl         vs1        vs2        vlx     vly      vlz     vs1x    vs1y     vs1z    vs2x    vs2y     vs2z
0.5037  +0.8758  +0.4826  5973.4260  3765.8755  3765.8755  0.8758  -0.0000   0.4826  0.0000  1.0000   0.0000  -0.4796  0.1116   0.8703  0.0000  1.0000 0.0000
0.5163  +0.8697  +0.4936  5973.4260  3765.8755  3765.8755  0.8697  -0.0000   0.4936  0.0000  1.0000   0.0000  -0.4903  0.1159   0.8638  0.0000  1.0000 -0.0000
0.5288  +0.8634  +0.5045  5973.4260  3765.8755  3765.8755  0.8634  -0.0000   0.5045  0.0000  1.0000   0.0000  -0.5009  0.1201   0.8571  0.0000  1.0000 0.0000
0.5414  +0.8570  +0.5154  5973.4260  3765.8755  3765.8755  0.8570  -0.0000   0.5154  0.0000  1.0000   0.0000  -0.5114  0.1244   0.8503  0.0000  1.0000 0.0000
0.5540  +0.8504  +0.5261  5973.4260  3765.8755  3765.8755  0.8504  -0.0000   0.5261  0.0000  1.0000   0.0000  -0.5218  0.1285   0.8434  0.0000  1.0000 0.0000
0.5666  +0.8437  +0.5368  5973.4260  3765.8755  3765.8755  0.8437  -0.0000   0.5368  0.0000  1.0000   0.0000  -0.5320  0.1327   0.8363  0.0000  1.0000 -0.0000
0.5792  +0.8369  +0.5474  5973.4260  3765.8755  3765.8755  0.8369  -0.0000   0.5474  0.0000  1.0000   0.0000  -0.5422  0.1368   0.8290  0.0000  1.0000 -0.0000
0.5918  +0.8299  +0.5579  5973.4260  3765.8755  3765.8755  0.8299  -0.0000   0.5579  0.0000  1.0000   0.0000  -0.5523  0.1408   0.8217  0.0000  1.0000 0.0000
0.6044  +0.8228  +0.5683  5973.4260  3765.8755  3765.8755  0.8228  -0.0000   0.5683  0.0000  1.0000   0.0000  -0.5623  0.1448   0.8142  0.0000  1.0000 0.0000
0.6170  +0.8156  +0.5786  5973.4260  3765.8755  3765.8755  0.8156  -0.0000   0.5786  0.0000  1.0000   0.0000  -0.5721  0.1487   0.8066  0.0000  1.0000 0.0000
0.6296  +0.8083  +0.5888  5973.4260  3765.8755  3765.8755  0.8083  -0.0000   0.5888  0.0000  1.0000   0.0000  -0.5819  0.1525   0.7988  0.0000  1.0000 0.0000
0.6422  +0.8008  +0.5989  5973.4260  3765.8755  3765.8755  0.8008  -0.0000   0.5989  0.0000  1.0000   0.0000  -0.5916  0.1562   0.7910  0.0000  1.0000 -0.0000
0.6548  +0.7932  +0.6090  5973.4260  3765.8755  3765.8755  0.7932  -0.0000   0.6090  0.0000  1.0000   0.0000  -0.6033  0.1356   0.7859  0.0000  1.0000 -0.0000
0.6674  +0.7855  +0.6189  5973.4260  3765.8755  3765.8755  0.7855  -0.0000   0.6189  0.0000  1.0000   0.0000  -0.6106  0.1634   0.7749  0.0000  1.0000 0.0000
0.6799  +0.7776  +0.6287  5973.4260  3765.8755  3765.8755  0.7776  -0.0000   0.6287  0.0000  1.0000   0.0000  -0.6199  0.1669   0.7667  0.0000  1.0000 -0.0000
0.6925  +0.7696  +0.6385  5973.4260  3765.8755  3765.8755  0.7696  -0.0000   0.6385  0.0000  1.0000   0.0000  -0.6292  0.1702   0.7584  0.0000  1.0000 0.0000
0.7051  +0.7615  +0.6481  5973.4260  3765.8755  3765.8755  0.7615  -0.0000   0.6481  0.0000  1.0000   0.0000  -0.6383  0.1735   0.7500  0.0000  1.0000 -0.0000
0.7177  +0.7533  +0.6577  5973.4260  3765.8755  3765.8755  0.7533  -0.0000   0.6577  0.0000  1.0000   0.0000  -0.6473  0.1766   0.7415  0.0000  1.0000 -0.0000
0.7303  +0.7450  +0.6671  5973.4260  3765.8755  3765.8755  0.7450  -0.0000   0.6671  0.0000  1.0000   0.0000  -0.6563  0.1796   0.7329  0.0000  1.0000 0.0000
0.7429  +0.7365  +0.6764  5973.4260  3765.8755  3765.8755  0.7365  -0.0000   0.6764  0.0000  1.0000   0.0000  -0.6651  0.1824   0.7241  0.0000  1.0000 -0.0000
0.7555  +0.7279  +0.6856  5973.4260  3765.8755  3765.8755  0.7279  -0.0000   0.6856  0.0000  1.0000   0.0000  -0.6771  -0.1573   0.7189  0.0000  1.0000 -0.0000
0.7681  +0.7192  +0.6948  5973.4260  3765.8755  3765.8755  0.7192  -0.0000   0.6948  0.0000  1.0000   0.0000  -0.6824  0.1878   0.7065  0.0000  1.0000 -0.0000
0.7807  +0.7104  +0.7038  5973.4260  3765.8755  3765.8755  0.7104  -0.0000   0.7038  0.0000  1.0000   0.0000  -0.6909  0.1902   0.6975  0.0000  1.0000 0.0000
0.7933  +0.7015  +0.7126  5973.4260  3765.8755  3765.8755  -0.7015  0.0000   -0.7126  0.0000  1.0000   0.0000  -0.6993  0.1925   0.6884  0.0000  0.0000 -1.0000
0.8059  +0.6925  +0.7214  5973.4260  3765.8755  3765.8755  -0.6925  0.0000   -0.7214  0.0000  1.0000   0.0000  -0.7076  0.1947   0.6792  0.0000  0.0000 -1.0000
0.8185  +0.6834  +0.7301  5973.4260  3765.8755  3765.8755  -0.6834  0.0000   -0.7301  0.0000  1.0000   0.0000  -0.7158  0.1967   0.6700  0.0000  -0.0000 -1.0000
0.8310  +0.6741  +0.7386  5973.4260  3765.8755  3765.8755  -0.6741  0.0000   -0.7386  0.0000  1.0000   0.0000  -0.7239  0.1985   0.6607  0.0000  -0.0000 -1.0000
0.8436  +0.6648  +0.7471  5973.4260  3765.8755  3765.8755  -0.6648  0.0000   -0.7471  0.0000  1.0000   0.0000  -0.7319  0.2002   0.6513  0.0000  -0.0000 -1.0000
0.8562  +0.6553  +0.7554  5973.4260  3765.8755  3765.8755  -0.6553  0.0000   -0.7554  0.0000  1.0000   0.0000  -0.7399  0.2017   0.6418  0.0000  0.0000 -1.0000
0.8688  +0.6457  +0.7636  5973.4260  3765.8755  3765.8755  -0.6457  0.0000   -0.7636  0.0000  1.0000   0.0000  -0.7521  -0.1726   0.6360  0.0000  0.0000 -1.0000
0.8814  +0.6361  +0.7716  5973.4260  3765.8755  3765.8755  -0.6361  0.0000   -0.7716  0.0000  1.0000   0.0000  -0.7554  0.2041   0.6227  0.0000  0.0000 -1.0000
0.8940  +0.6263  +0.7796  5973.4260  3765.8755  3765.8755  -0.6263  0.0000   -0.7796  0.0000  1.0000   0.0000  -0.7676  0.1745   0.6167  0.0000  0.0000 -1.0000
0.9066  +0.6164  +0.7874  5973.4260  3765.8755  3765.8755  -0.6164  0.0000   -0.7874  0.0000  1.0000   0.0000  -0.7705  0.2059   0.6032  0.0000  0.0000 -1.0000
0.9192  +0.6065  +0.7951  5973.4260  3765.8755  3765.8755  -0.6065  0.0000   -0.7951  0.0000  1.0000   0.0000  -0.7780  0.2066   0.5934  0.0000  0.0000 -1.0000
0.9318  +0.5964  +0.8027  5973.4260  3765.8755  3765.8755  -0.5964  0.0000   -0.8027  0.0000  1.0000   0.0000  -0.7853  0.2070   0.5835  0.0000  0.0000 -1.0000
0.9444  +0.5863  +0.8101  5973.4260  3765.8755  3765.8755  -0.5863  0.0000   -0.8101  0.0000  1.0000   0.0000  -0.7925  0.2073   0.5735  0.0000  -0.0000 -1.0000
0.9570  +0.5760  +0.8174  5973.4260  3765.8755  3765.8755  -0.5760  0.0000   -0.8174  0.0000  1.0000   0.0000  -0.7997  0.2073   0.5635  0.0000  0.0000 -1.0000
0.9695  +0.5657  +0.8246  5973.4260  3765.8755  3765.8755  -0.5657  0.0000   -0.8246  0.0000  1.0000   0.0000  -0.8067  0.2072   0.5534  0.0000  0.0000 -1.0000
0.9821  +0.5552  +0.8317  5973.4260  3765.8755  3765.8755  -0.5552  0.0000   -0.8317  0.0000  1.0000   0.0000  -0.8137  0.2069   0.5432  0.0000  0.0000 -1.0000
0.9947  +0.5447  +0.8386  5973.4260  3765.8755  3765.8755  -0.5447  0.0000   -0.8386  0.0000  1.0000   0.0000  -0.8206  0.2064   0.5330  0.0000  -0.0000 -1.0000
1.0073  +0.5341  +0.8454  5973.4260  3765.8755  3765.8755  -0.5341  0.0000   -0.8454  0.0000  1.0000   0.0000  -0.8273  0.2057   0.5227  0.0000  0.0000 -1.0000
1.0199  +0.5234  +0.8521  5973.4260  3765.8755  3765.8755  -0.5234  0.0000   -0.8521  0.0000  1.0000   0.0000  -0.8340  0.2048   0.5123  0.0000  0.0000 -1.0000
1.0325  +0.5127  +0.8586  5973.4260  3765.8755  3765.8755  -0.5127  0.0000   -0.8586  0.0000  1.0000   0.0000  -0.8406  0.2037   0.5019  0.0000  -0.0000 -1.0000
1.0451  +0.5018  +0.8650  5973.4260  3765.8755  3765.8755  -0.5018  0.0000   -0.8650  0.0000  1.0000   0.0000  -0.8471  0.2025   0.4914  0.0000  -0.0000 -1.0000
1.0577  +0.4909  +0.8712  5973.4260  3765.8755  3765.8755  -0.4909  0.0000   -0.8712  0.0000  1.0000   0.0000  -0.8534  0.2010   0.4809  0.0000  0.0000 -1.0000
